IDKSIP,year,date,hour,district,district_commune,road_category,road_number,type_of_road,road_geometry,area,Longitude,Latitude,char_place_of_the_event,weather_conditions,lighting,type_of_accident,num_of_accidents,num_of_fatalities,num_of_injured,type_of_injury,is_offender_intoxicated,,,,,,,,,,,,,,,,,,
EWK-98671424R,2014,2014-12-06,6,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga krajowa,62,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,7869444444444","52,5441666666667",Jezdnia,Opady deszczu,Noc - droga oświetlona,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98678937H,2014,2014-12-06,7,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI,Droga wojewódzka,719,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,4013888888889","51,9922222222222",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów boczne,1,0,4,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98678937H,2014,2014-12-06,7,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI,Droga wojewódzka,719,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,4013888888889","51,9922222222222",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98670522G,2014,2014-12-06,8,POWIAT PŁOCKI,STAROŹREBY - OBSZAR WIEJSKI,Droga wojewódzka,567,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,0561111111111","52,6919444444444",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów czołowe,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98673691J,2014,2014-12-06,14,POWIAT RADOMSKI,JEDLNIA-LETNISKO - OBSZAR WIEJSKI,Droga powiatowa,34419W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2375","51,5363888888889",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów czołowe,1,0,2,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98673691J,2014,2014-12-06,14,POWIAT RADOMSKI,JEDLNIA-LETNISKO - OBSZAR WIEJSKI,Droga powiatowa,34419W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2375","51,5363888888889",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów czołowe,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98673691J,2014,2014-12-06,14,POWIAT RADOMSKI,JEDLNIA-LETNISKO - OBSZAR WIEJSKI,Droga powiatowa,34419W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2375","51,5363888888889",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98678940X,2014,2014-12-07,10,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga powiatowa,P4730W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,4925","52,075",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98678940X,2014,2014-12-07,10,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga powiatowa,P4730W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,4925","52,075",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98677117M,2014,2014-12-07,6,POWIAT KOZIENICKI,GRABÓW NAD PILICĄ - OBSZAR WIEJSKI,Droga wojewódzka,730,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"21,3027777777778","51,82",Pobocze,"Mgła, dym",Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98672903Y,2014,2014-12-07,21,POWIAT GOSTYNIŃSKI,GOSTYNIN - OBSZAR WIEJSKI,Droga wojewódzka,581,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"19,4597222222222","52,4747222222222","Skarpa, rów","Mgła, dym",Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98671268M,2014,2014-12-07,20,POWIAT PRZYSUSKI,POTWORÓW - OBSZAR WIEJSKI,Droga wojewódzka,729,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"20,7394444444444","51,5588888888889",Jezdnia,Pochmurno,Noc - droga oświetlona,Wywrócenie się pojazdu,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98672386C,2014,2014-12-07,8,POWIAT SIERPECKI,SZCZUTOWO - OBSZAR WIEJSKI,Droga wojewódzka,560,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"19,6438888888889","52,9833333333333",Jezdnia,"Pochmurno; Mgła, dym",Światło dzienne,Zderzenie pojazdów czołowe,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98672386C,2014,2014-12-07,8,POWIAT SIERPECKI,SZCZUTOWO - OBSZAR WIEJSKI,Droga wojewódzka,560,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"19,6438888888889","52,9833333333333",Jezdnia,"Pochmurno; Mgła, dym",Światło dzienne,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98673161A,2014,2014-12-08,17,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga wojewódzka,559,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"19,6802777777778","52,625",Przejście dla pieszych,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98673161A,2014,2014-12-08,17,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga wojewódzka,559,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"19,6802777777778","52,625",Przejście dla pieszych,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98675002N,2014,2014-12-08,5,POWIAT GRÓJECKI,BŁĘDÓW - OBSZAR WIEJSKI,Droga wojewódzka,725,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,7391666666667","51,8613888888889","Skarpa, rów",Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,3,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98673772P,2014,2014-12-08,4,POWIAT WYSZKOWSKI,SOMIANKA - OBSZAR WIEJSKI,Droga krajowa,62,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,2830555555556","52,5797222222222",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów czołowe,1,1,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98709731W,2014,2014-12-08,17,POWIAT GARWOLIŃSKI,GARWOLIN - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,7497222222222","52,0205555555556",Przejście dla pieszych,Opady deszczu,Noc - droga oświetlona,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98709731W,2014,2014-12-08,17,POWIAT GARWOLIŃSKI,GARWOLIN - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,7497222222222","52,0205555555556",Przejście dla pieszych,Opady deszczu,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98675063W,2014,2014-12-08,18,POWIAT WĘGROWSKI,STOCZEK - OBSZAR WIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,0288888888889","52,6225",Przejście dla pieszych,Pochmurno,Noc - droga oświetlona,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98675063W,2014,2014-12-08,18,POWIAT WĘGROWSKI,STOCZEK - OBSZAR WIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,0288888888889","52,6225",Przejście dla pieszych,Pochmurno,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98675996J,2014,2014-12-09,6,POWIAT SZYDŁOWIECKI,SZYDŁOWIEC - OBSZAR MIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9230555555556","51,3502777777778",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98675996J,2014,2014-12-09,6,POWIAT SZYDŁOWIECKI,SZYDŁOWIEC - OBSZAR MIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9230555555556","51,3502777777778",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98677434E,2014,2014-12-09,12,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga powiatowa,P,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,7725","52,6336111111111",Przystanek komunikacji publicznej,Dobre warunki atmosferyczne,Światło dzienne,Zdarzenie z pasażerem,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98677434E,2014,2014-12-09,12,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga powiatowa,P,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,7725","52,6336111111111",Przystanek komunikacji publicznej,Dobre warunki atmosferyczne,Światło dzienne,Zdarzenie z pasażerem,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98675952K,2014,2014-12-09,12,POWIAT SIERPECKI,ZAWIDZ - OBSZAR WIEJSKI,Droga krajowa,10,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,9602777777778","52,9344444444445",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98675952K,2014,2014-12-09,12,POWIAT SIERPECKI,ZAWIDZ - OBSZAR WIEJSKI,Droga krajowa,10,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,9602777777778","52,9344444444445",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98693435F,2014,2014-12-10,19,POWIAT PŁOCKI,BULKOWO - OBSZAR WIEJSKI,Droga powiatowa,P2935W,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"20,2652777777778","52,6163888888889","Skarpa, rów",Dobre warunki atmosferyczne,Noc - droga oświetlona,Inne,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98676420K,2014,2014-12-10,18,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR WIEJSKI,Droga krajowa,92,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,4544444444444","52,2469444444444",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98676528U,2014,2014-12-10,17,POWIAT BIAŁOBRZESKI,BIAŁOBRZEGI - OBSZAR MIEJSKI,Droga wojewódzka,731,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,9875","51,6536111111111",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98676528U,2014,2014-12-10,17,POWIAT BIAŁOBRZESKI,BIAŁOBRZEGI - OBSZAR MIEJSKI,Droga wojewódzka,731,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,9875","51,6536111111111",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98676410A,2014,2014-12-10,14,POWIAT SOCHACZEWSKI,MŁODZIESZYN - OBSZAR WIEJSKI,Droga krajowa,50,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,3297222222222","52,4705555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98676410A,2014,2014-12-10,14,POWIAT SOCHACZEWSKI,MŁODZIESZYN - OBSZAR WIEJSKI,Droga krajowa,50,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,3297222222222","52,4705555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98677263N,2014,2014-12-10,5,POWIAT GRÓJECKI,MOGIELNICA - OBSZAR WIEJSKI,Droga wojewódzka,728,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"20,8725","51,7894444444445",Jezdnia,"Mgła, dym",Noc - droga oświetlona,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98677263N,2014,2014-12-10,5,POWIAT GRÓJECKI,MOGIELNICA - OBSZAR WIEJSKI,Droga wojewódzka,728,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"20,8725","51,7894444444445",Jezdnia,"Mgła, dym",Noc - droga oświetlona,Wywrócenie się pojazdu,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98679796R,2014,2014-12-10,8,POWIAT RADOMSKI,SKARYSZEW - OBSZAR MIEJSKI,Droga wojewódzka,733,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"21,3163888888889","51,375",Jezdnia,"Mgła, dym",Światło dzienne,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98679796R,2014,2014-12-10,8,POWIAT RADOMSKI,SKARYSZEW - OBSZAR MIEJSKI,Droga wojewódzka,733,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"21,3163888888889","51,375",Jezdnia,"Mgła, dym",Światło dzienne,Wywrócenie się pojazdu,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98676539H,2014,2014-12-10,8,POWIAT RADOMSKI,PRZYTYK - OBSZAR WIEJSKI,Droga wojewódzka,732,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,9513888888889","51,585",Jezdnia,"Opady śniegu, gradu",Światło dzienne,"Najechanie na słup, znak",1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98681010Q,2014,2014-12-10,17,POWIAT SIEDLCE,SIEDLCE - OBSZAR MIEJSKI,Droga wojewódzka,W628,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"22,385","52,2997222222222",Jezdnia,Pochmurno,Noc - droga oświetlona,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98681010Q,2014,2014-12-10,17,POWIAT SIEDLCE,SIEDLCE - OBSZAR MIEJSKI,Droga wojewódzka,W628,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"22,385","52,2997222222222",Jezdnia,Pochmurno,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98676372D,2014,2014-12-10,11,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR WIEJSKI,Droga krajowa,92,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,3547222222222","52,31",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów boczne,1,2,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98681750A,2014,2014-12-11,15,POWIAT WĘGROWSKI,WĘGRÓW - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"22,0488888888889","52,5175",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98681750A,2014,2014-12-11,15,POWIAT WĘGROWSKI,WĘGRÓW - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"22,0488888888889","52,5175",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98678340M,2014,2014-12-11,14,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga powiatowa,P,Jednokierunkowa,,Obszar zabudowany,"19,8316666666667","52,6291666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,5,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98678340M,2014,2014-12-11,14,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga powiatowa,P,Jednokierunkowa,,Obszar zabudowany,"19,8316666666667","52,6291666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98678405P,2014,2014-12-11,19,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI,Droga krajowa,8,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8213888888889","52,785",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,0,2,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98678405P,2014,2014-12-11,19,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI,Droga krajowa,8,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8213888888889","52,785",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98678405P,2014,2014-12-11,19,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI,Droga krajowa,8,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8213888888889","52,785",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98678454W,2014,2014-12-11,20,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Dwie jezdnie jednokierunkowe,,Obszar zabudowany,"21,16","51,4563888888889",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Zderzenie pojazdów tylne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98678454W,2014,2014-12-11,20,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Dwie jezdnie jednokierunkowe,,Obszar zabudowany,"21,16","51,4563888888889",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98679969R,2014,2014-12-11,17,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,7391666666667","52,5963888888889",Przejście dla pieszych,"Mgła, dym",Noc - droga oświetlona,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98679969R,2014,2014-12-11,17,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,7391666666667","52,5963888888889",Przejście dla pieszych,"Mgła, dym",Noc - droga oświetlona,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98693794F,2014,2014-12-11,17,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5309W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2530555555556","51,4433333333333",Przejście dla pieszych,Opady deszczu,Noc - droga oświetlona,Zderzenie pojazdów tylne,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98693794F,2014,2014-12-11,17,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5309W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2530555555556","51,4433333333333",Przejście dla pieszych,Opady deszczu,Noc - droga oświetlona,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98678391Y,2014,2014-12-11,6,POWIAT RADOMSKI,GÓZD - OBSZAR WIEJSKI,Droga krajowa,12,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,42","51,4788888888889",Jezdnia,Pochmurno,Noc - droga oświetlona,Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98678947N,2014,2014-12-11,6,POWIAT KOZIENICKI,KOZIENICE - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,5994444444444","51,7355555555556",Jezdnia,Pochmurno,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98678947N,2014,2014-12-11,6,POWIAT KOZIENICKI,KOZIENICE - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,5994444444444","51,7355555555556",Jezdnia,Pochmurno,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98681444J,2014,2014-12-12,19,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"22,0061111111111","52,7925",Pobocze,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na drzewo,1,0,3,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98681444J,2014,2014-12-12,19,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"22,0061111111111","52,7925",Pobocze,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na drzewo,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98682677U,2014,2014-12-12,22,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI,Droga wojewódzka,544,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,3858333333333","53,2177777777778",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98682677U,2014,2014-12-12,22,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI,Droga wojewódzka,544,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,3858333333333","53,2177777777778",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98682728U,2014,2014-12-12,8,POWIAT BIAŁOBRZESKI,BIAŁOBRZEGI - OBSZAR WIEJSKI,Droga krajowa,S7D,Ekspresowa,"Zakręt, łuk",Obszar niezabudowany,"20,9941666666667","51,7322222222222",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98680948R,2014,2014-12-12,16,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,545","53,2319444444445",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Zderzenie pojazdów boczne,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98680948R,2014,2014-12-12,16,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,545","53,2319444444445",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98681362R,2014,2014-12-12,7,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga gminna,G530152W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1861111111111","51,4583333333333",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98681362R,2014,2014-12-12,7,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga gminna,G530152W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1861111111111","51,4583333333333",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98688092C,2014,2014-12-12,8,POWIAT BIAŁOBRZESKI,BIAŁOBRZEGI - OBSZAR WIEJSKI,Droga powiatowa,P1121W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,975","51,7263888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,4,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98688092C,2014,2014-12-12,8,POWIAT BIAŁOBRZESKI,BIAŁOBRZEGI - OBSZAR WIEJSKI,Droga powiatowa,P1121W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,975","51,7263888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
